,well,row,column,image,cell_line,siRNA,1NM_conc,time,MI,cell_count
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,150,13.11,351
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,160,13.51,348
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,170,15.21,355
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,180,16.15,353
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,190,16.67,354
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,200,16.76,346
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,210,17.82,348
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,220,19.71,350
0,F2,5,2,400977,U2OScdk1as,siB55delta,0.25,230,19.54,348
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,0,0.0,434
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,10,0.91,441
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,20,0.69,437
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,30,8.31,445
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,40,38.5,452
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,50,58.41,440
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,60,64.4,427
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,70,65.24,420
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,80,66.27,418
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,90,68.52,413
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,100,68.26,419
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,110,69.54,417
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,120,70.24,420
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,130,69.83,421
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,140,71.05,418
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,150,71.02,421
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,160,71.84,412
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,170,71.63,416
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,180,72.79,408
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,190,73.96,407
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,200,71.12,419
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,210,71.78,411
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,220,70.24,420
0,D1,3,1,400972,U2OScdk1as,siB55beta,0.125,230,74.52,420
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,0,1.59,378
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,10,2.45,368
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,20,2.41,374
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,30,8.87,372
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,40,36.22,370
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,50,58.49,371
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,60,61.29,372
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,70,63.93,366
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,80,65.18,359
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,90,67.4,362
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,100,68.32,363
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,110,71.27,369
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,120,72.83,368
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,130,74.93,359
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,140,73.77,366
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,150,73.74,358
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,160,73.71,369
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,170,72.92,373
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,180,73.48,362
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,190,74.53,369
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,200,73.19,373
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,210,74.04,366
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,220,73.51,370
0,D1,3,1,400973,U2OScdk1as,siB55beta,0.125,230,74.73,368
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,0,0.64,470
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,10,0.86,467
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,20,0.64,466
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,30,7.64,471
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,40,34.26,470
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,50,58.46,455
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,60,68.79,455
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,70,70.4,446
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,80,71.02,452
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,90,70.91,440
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,100,72.42,446
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,110,73.09,446
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,120,73.44,433
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,130,73.2,444
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,140,75.06,441
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,150,75.12,434
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,160,75.41,431
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,170,74.83,433
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,180,75.23,432
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,190,75.06,437
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,200,74.82,425
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,210,77.62,429
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,220,78.59,439
0,D1,3,1,400974,U2OScdk1as,siB55beta,0.125,230,77.6,442
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,0,1.28,468
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,10,1.28,469
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,20,1.06,472
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,30,2.32,475
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,40,9.24,476
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,50,27.14,468
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,60,42.11,475
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,70,49.17,482
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,80,54.73,497
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,90,56.51,499
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,100,59.05,503
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,110,59.12,499
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,120,61.26,493
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,130,63.07,501
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,140,65.16,508
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,150,63.64,495
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,160,65.43,486
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,170,67.27,495
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,180,67.28,492
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,190,67.41,491
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,200,69.53,489
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,210,72.16,485
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,220,71.43,497
0,D2,3,2,400969,U2OScdk1as,siB55beta,0.25,230,72.53,495
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,0,2.52,357
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,10,2.48,363
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,20,2.51,358
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,30,2.49,361
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,40,7.48,361
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,50,27.64,369
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,60,42.63,373
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,70,53.21,389
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,80,56.3,389
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,90,56.07,387
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,100,59.44,392
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,110,59.17,387
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,120,59.42,382
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,130,60.36,391
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,140,63.68,391
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,150,61.34,388
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,160,66.15,387
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,170,63.68,380
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,180,66.23,382
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,190,65.79,380
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,200,68.41,383
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,210,70.53,380
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,220,70.16,382
0,D2,3,2,400970,U2OScdk1as,siB55beta,0.25,230,69.41,376
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,0,2.12,518
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,10,2.33,514
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,20,1.56,512
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,30,2.75,510
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,40,5.29,510
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,50,20.28,508
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,60,41.65,509
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,70,49.62,524
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,80,53.17,521
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,90,57.78,540
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,100,56.93,534
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,110,59.23,520
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,120,57.23,512
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,130,62.36,526
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,140,64.06,512
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,150,64.45,526
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,160,62.59,532
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,170,64.09,518
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,180,65.45,521
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,190,66.29,528
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,200,65.9,522
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,210,68.92,518
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,220,70.11,522
0,D2,3,2,400971,U2OScdk1as,siB55beta,0.25,230,67.5,523
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,0,2.33,430
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,10,1.17,426
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,20,0.94,424
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,30,1.41,427
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,40,1.87,428
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,50,['NaN'],[]
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,60,5.62,427
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,70,['NaN'],[]
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,80,['NaN'],[]
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,90,['NaN'],[]
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,100,17.58,438
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,110,['NaN'],[]
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,120,21.85,444
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,130,['NaN'],[]
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,140,['NaN'],[]
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,150,['NaN'],[]
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,160,['NaN'],[]
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,170,['NaN'],[]
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,180,42.92,480
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,190,['NaN'],[]
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,200,['NaN'],[]
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,210,['NaN'],[]
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,220,['NaN'],[]
0,D3,3,3,400966,U2OScdk1as,siB55beta,0.5,230,['NaN'],[]
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,0,2.43,247
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,10,2.37,253
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,20,1.96,255
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,30,1.56,257
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,40,2.32,259
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,50,2.73,256
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,60,4.28,257
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,70,8.08,260
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,80,10.73,261
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,90,15.15,264
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,100,17.67,266
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,110,22.51,271
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,120,27.76,281
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,130,31.91,282
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,140,35.52,290
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,150,37.41,286
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,160,39.86,291
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,170,41.58,291
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,180,46.28,296
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,190,51.29,310
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,200,54.3,302
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,210,55.63,311
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,220,54.05,309
0,D3,3,3,400967,U2OScdk1as,siB55beta,0.5,230,58.01,312
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,0,3.36,298
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,10,2.05,293
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,20,2.73,293
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,30,3.09,291
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,40,3.44,291
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,50,4.73,296
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,60,4.79,292
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,70,6.83,293
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,80,8.31,301
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,90,13.0,300
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,100,17.7,305
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,110,19.93,306
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,120,24.35,308
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,130,26.2,313
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,140,28.34,314
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,150,32.48,311
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,160,35.74,319
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,170,40.06,322
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,180,41.16,328
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,190,42.38,328
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,200,46.42,321
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,210,48.8,332
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,220,50.91,330
0,D3,3,3,400968,U2OScdk1as,siB55beta,0.5,230,51.51,332
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,0,10.75,214
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,10,5.56,216
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,20,4.69,213
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,30,6.13,212
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,40,5.21,211
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,50,5.56,216
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,60,8.06,211
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,70,9.35,214
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,80,11.16,215
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,90,14.35,216
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,100,17.13,216
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,110,18.87,212
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,120,26.15,218
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,130,27.85,219
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,140,31.19,218
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,150,35.65,216
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,160,36.12,227
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,170,37.73,220
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,180,40.35,228
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,190,43.42,228
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,200,45.78,225
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,210,43.48,230
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,220,47.84,232
0,G3,6,3,400963,U2OScdk1as,siB55all,0.5,230,47.62,231
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,0,12.61,119
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,10,9.84,122
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,20,5.79,121
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,30,5.88,119
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,40,4.96,121
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,50,5.74,122
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,60,7.44,121
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,70,7.26,124
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,80,8.94,123
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,90,10.16,128
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,100,16.15,130
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,110,20.16,124
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,120,24.19,124
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,130,26.77,127
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,140,27.69,130
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,150,28.12,128
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,160,32.56,129
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,170,39.55,134
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,180,39.13,138
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,190,41.67,132
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,200,44.44,135
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,210,43.07,137
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,220,47.14,140
0,G3,6,3,400964,U2OScdk1as,siB55all,0.5,230,49.64,137
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,0,['NaN'],[]
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,10,4.23,260
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,20,2.72,257
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,30,2.3,261
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,40,3.07,261
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,50,3.5,257
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,60,3.53,255
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,70,5.12,254
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,80,7.45,255
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,90,9.84,254
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,100,13.9,259
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,110,16.99,259
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,120,20.23,262
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,130,26.04,265
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,140,27.88,269
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,150,31.62,272
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,160,33.33,267
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,170,35.45,268
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,180,37.09,275
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,190,41.01,278
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,200,42.34,274
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,210,46.15,286
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,220,45.7,291
0,G3,6,3,400965,U2OScdk1as,siB55all,0.5,230,47.75,289
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,0,5.3,151
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,10,4.38,160
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,20,5.1,157
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,30,6.1,164
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,40,18.79,165
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,50,33.74,163
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,60,40.25,159
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,70,44.38,160
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,80,45.96,161
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,90,45.12,164
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,100,46.88,160
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,110,46.88,160
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,120,46.84,158
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,130,47.5,160
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,140,47.17,159
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,150,50.62,160
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,160,50.0,158
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,170,48.39,155
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,180,48.39,155
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,190,50.33,151
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,200,49.68,155
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,210,50.0,154
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,220,47.71,153
0,F1,5,1,400960,U2OScdk1as,siB55delta,0.125,230,47.77,157
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,0,5.2,173
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,10,2.82,177
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,20,3.43,175
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,30,6.32,174
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,40,18.08,177
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,50,28.81,177
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,60,35.75,179
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,70,42.86,175
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,80,44.25,174
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,90,42.53,174
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,100,44.13,179
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,110,42.54,181
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,120,41.76,182
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,130,41.01,178
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,140,44.32,176
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,150,43.93,173
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,160,44.0,175
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,170,44.44,171
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,180,45.4,174
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,190,44.38,178
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,200,41.04,173
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,210,43.45,168
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,220,46.63,163
0,F1,5,1,400961,U2OScdk1as,siB55delta,0.125,230,48.21,168
0,F1,5,1,400962,U2OScdk1as,siB55delta,0.125,0,5.2,269
0,F1,5,1,400962,U2OScdk1as,siB55delta,0.125,10,3.37,267
0,F1,5,1,400962,U2OScdk1as,siB55delta,0.125,20,3.37,267
0,F1,5,1,400962,U2OScdk1as,siB55delta,0.125,30,4.04,272
0,F1,5,1,400962,U2OScdk1as,siB55delta,0.125,40,10.55,275
0,F1,5,1,400962,U2OScdk1as,siB55delta,0.125,50,25.09,271
0,F1,5,1,400962,U2OScdk1as,siB55delta,0.125,60,32.45,265
0,F1,5,1,400962,U2OScdk1as,siB55delta,0.125,70,38.81,268
0,F1,5,1,400962,U2OScdk1as,siB55delta,0.125,80,40.96,271
0,F1,5,1,400962,U2OScdk1as,siB55delta,0.125,90,40.98,266
0,F1,5,1,400962,U2OScdk1as,siB55delta,0.125,100,41.76,273
0,F1,5,1,400962,U2OScdk1as,siB55delta,0.125,110,41.76,273
0,F1,5,1,400962,U2OScdk1as,siB55delta,0.125,120,43.01,272
